State,Year,month,sa_no,DelimID,AC_No,Position,Cand1,Sex1,Party1,Votes1,Age,Cand_Type,Valid_Votes,Electors,AC_Name,AC_Type,District_Name,Sub_Region,N_Cand,Turnout,Vote_Sh,Deposit_Lost,Margin_Percent,Jati,Caste_Rec,Rel,New.Caste,Old_Jati,ENOP,Caste
Gujarat,1962,2,1,1,36,3,BHIMJI MEGHJI PATEL,M,IND,1220,NA,NA,26618,51141,LATHI,GEN,NA,NA,4,52.05,4.58,no,2.54,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,36,4,BACHU JADAV UKANI,M,IND,544,NA,NA,26618,51141,LATHI,GEN,NA,NA,4,52.05,2.04,no,0,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,37,1,JIVRAJ NARAYAN MEHTA,M,INC,17194,NA,NA,27588,48504,AMRELI,GEN,NA,NA,3,56.88,62.32,no,26.48,BRAHMIN,UPPER CASTE,HINDU,NA,NA,1.92,UPPER CASTE
Gujarat,1962,2,1,1,37,2,PANERI NARBHESHANKAR NANJI,M,PSP,9889,NA,NA,27588,48504,AMRELI,GEN,NA,NA,3,56.88,35.85,no,34.01,,,,NA,NA,1.92,
Gujarat,1962,2,1,1,37,3,GOKALDAS MADHAVJI GANDHI,M,HMS,505,NA,NA,27588,48504,AMRELI,GEN,NA,NA,3,56.88,1.83,no,0,,,,NA,NA,1.92,
Gujarat,1962,2,1,1,38,1,LEUVA PREMJI THOBHAN,M,INC,28207,NA,NA,35816,74175,DHARI KODINAR,SC,NA,NA,2,48.29,78.76,no,57.51,OTHER SC,SC,HINDU,NA,NA,1.49,SC
Gujarat,1962,2,1,1,38,2,SOSA NAJA MEGHA,M,PSP,7609,NA,NA,35816,74175,DHARI KODINAR,SC,NA,NA,2,48.29,21.24,no,0,,,,NA,NA,1.49,
Gujarat,1962,2,1,1,39,1,CHHOTALAL TRIBHOVANDAS MEHTA,M,INC,16963,NA,NA,27098,63552,RAJULA,GEN,NA,NA,2,42.64,62.6,no,25.2,BRAHMIN,UPPER CASTE,HINDU,NA,NA,1.89,UPPER CASTE
Gujarat,1962,2,1,1,39,2,PITAMBARDAS DURLABHDAS VORA,M,PSP,10135,NA,NA,27098,63552,RAJULA,GEN,NA,NA,2,42.64,37.4,no,0,,,,NA,NA,1.89,
Gujarat,1962,2,1,1,40,1,SHETH LALLUBHAI MOTICHAND,M,INC,21157,NA,NA,36947,61741,KUNDLA,GEN,NA,NA,2,59.84,57.26,no,14.53,BRAHMIN,UPPER CASTE,HINDU,NA,NA,1.96,UPPER CASTE
Gujarat,1962,2,1,1,40,2,RAVANI NAVINCHANDRA PARMANANDAS,M,PSP,15790,NA,NA,36947,61741,KUNDLA,GEN,NA,NA,2,59.84,42.74,no,0,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,41,1,JHALAVADIA VALABHBHAI BHIMIJI,M,INC,11423,NA,NA,26800,58140,PALITANA,GEN,NA,NA,5,46.1,42.62,no,8.05,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.78,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,41,2,BATUKBHAI HARGOVINDDAS,M,IND,9266,NA,NA,26800,58140,PALITANA,GEN,NA,NA,5,46.1,34.57,no,25.53,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,41,3,MORADIA BHAVAN HARI,M,SWA,2425,NA,NA,26800,58140,PALITANA,GEN,NA,NA,5,46.1,9.05,no,1.99,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,41,4,RAMANIKLAL BHAGWANIJI SHUKLA,M,PSP,1893,NA,NA,26800,58140,PALITANA,GEN,NA,NA,5,46.1,7.06,no,0.37,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,41,5,SHAMBHUSHANKER DHANJI TRIVEDI,M,IND,1793,NA,NA,26800,58140,PALITANA,GEN,NA,NA,5,46.1,6.69,no,0,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,42,1,DEVENDRABHAI MOTIBHAI DESHAI,M,INC,15130,NA,NA,25303,66470,BOTAD,GEN,NA,NA,3,38.07,59.8,no,29.15,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.17,UPPER CASTE
Gujarat,1962,2,1,1,42,2,CHANDRAKANT MOHANLAL THAKAR,M,PSP,7755,NA,NA,25303,66470,BOTAD,GEN,NA,NA,3,38.07,30.65,no,21.09,,,,NA,NA,2.17,
Gujarat,1962,2,1,1,42,3,DELIVALA NATVERLAL SHIVLAL,M,SWA,2418,NA,NA,25303,66470,BOTAD,GEN,NA,NA,3,38.07,9.56,no,0,,,,NA,NA,2.17,
Gujarat,1962,2,1,1,43,1,LANI BHOGILAL TULSIDAS,M,INC,15497,NA,NA,26251,66098,SIHOR,GEN,NA,NA,3,39.72,59.03,no,30.63,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.22,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,43,2,JANI NATVARLAL KRIPASHANKER,M,PSP,7456,NA,NA,26251,66098,SIHOR,GEN,NA,NA,3,39.72,28.4,no,15.84,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,43,3,GOHIL TEMUBHA KHODUBHA,M,SWA,3298,NA,NA,26251,66098,SIHOR,GEN,NA,NA,3,39.72,12.56,no,0,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,44,1,PRATAPRAI TARACHAND SHAH,M,PSP,14531,NA,NA,29767,57732,BHAVNAGAR,GEN,NA,NA,4,51.56,48.82,no,3.01,VAISHYA,UPPER CASTE,HINDU,NA,NA,2.22,UPPER CASTE
Gujarat,1962,2,1,1,44,2,BALVANTRAI GOPALJI MEHTA,M,INC,13635,NA,NA,29767,57732,BHAVNAGAR,GEN,NA,NA,4,51.56,45.81,no,42.89,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,44,3,PRANBHAI HARIBHAI BHATT,M,IND,868,NA,NA,29767,57732,BHAVNAGAR,GEN,NA,NA,4,51.56,2.92,no,0.45,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,44,4,MAHASUKHRAI GIRJASHANKER,M,SWA,733,NA,NA,29767,57732,BHAVNAGAR,GEN,NA,NA,4,51.56,2.46,no,0,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,45,1,KAPASI ZAITUN AHEMADALLI,M,INC,11083,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,39.29,no,16.36,EX-UNTOUCHABLES,MUSLIM LOWER CASTE,MUSLIM,NA,NA,3.7,MUSLIM LOWER CASTE
Gujarat,1962,2,1,1,45,2,NIRUBEN JIVRAJBHAI PATEL,F,NJP,6467,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,22.93,no,3.22,,,,NA,NA,3.7,
Gujarat,1962,2,1,1,45,3,HARISINH; AKHUBHA GOHEL,M,JS,5558,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,19.7,no,2.89,,,,NA,NA,3.7,
Gujarat,1962,2,1,1,45,4,THAKAR KANAYALAL VRAJLAL,M,PSP,4742,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,16.81,no,16.08,,,,NA,NA,3.7,
Gujarat,1962,2,1,1,45,5,DEVJIBAI JIVABHAI,M,IND,205,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,0.73,no,0.18,,,,NA,NA,3.7,
Gujarat,1962,2,1,1,45,6,SAVITABEN SHAMBHUPRASAD ACHARYA,F,IND,154,NA,NA,28209,68456,GHOGHO,GEN,NA,NA,6,41.21,0.55,no,0,,,,NA,NA,3.7,
Gujarat,1962,2,1,1,46,1,GOHIL SHIVBHADRASINHJI KRISHNAKUMARSINHJI,M,IND,16233,NA,NA,27583,63292,TALAJA DATHA,GEN,NA,NA,3,43.58,58.85,no,33.3,RAJPUT,UPPER CASTE,HINDU,NA,NA,2.27,UPPER CASTE
Gujarat,1962,2,1,1,46,2,DOSHI JASVANTRAY JUGALDAS,M,INC,7047,NA,NA,27583,63292,TALAJA DATHA,GEN,NA,NA,3,43.58,25.55,no,9.95,,,,NA,NA,2.27,
Gujarat,1962,2,1,1,46,3,CHHABILDAS PRAGJIBHAI MEHTA,M,PSP,4303,NA,NA,27583,63292,TALAJA DATHA,GEN,NA,NA,3,43.58,15.6,no,0,,,,NA,NA,2.27,
Gujarat,1962,2,1,1,47,1,JASVANTRAY NANUBHAI MEHTA,M,PSP,21407,NA,NA,33319,68698,MAHUVA,GEN,NA,NA,2,48.5,64.25,no,28.5,BRAHMIN,UPPER CASTE,HINDU,NA,NA,1.85,UPPER CASTE
Gujarat,1962,2,1,1,47,2,RASIKLAL FULSHANKER SHUKLA,M,INC,11912,NA,NA,33319,68698,MAHUVA,GEN,NA,NA,2,48.5,35.75,no,0,,,,NA,NA,1.85,
Gujarat,1962,2,1,1,48,1,PORANIA DEVKARAN JIVANLAL,M,INC,20044,NA,NA,29139,55004,RADHANPUR,GEN,NA,NA,4,52.98,68.79,no,52.59,YADAV,NOT ASCERTAINED,HINDU,NA,NA,1.96,NOT ASCERTAINED
Gujarat,1962,2,1,1,48,2,AMARATLAL MOTIBHAI BAROT,M,SWA,4720,NA,NA,29139,55004,RADHANPUR,GEN,NA,NA,4,52.98,16.2,no,5.42,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,48,3,THAKARDA VERSIBHAI DHANABHAI,M,IND,3141,NA,NA,29139,55004,RADHANPUR,GEN,NA,NA,4,52.98,10.78,no,6.54,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,48,4,BAPULAL PREMCHAND SHETH,M,HMS,1234,NA,NA,29139,55004,RADHANPUR,GEN,NA,NA,4,52.98,4.23,no,0,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,49,1,BHIMJIBHAI JAGANNATHBHAI PATEL,M,IND,19999,NA,NA,37040,66956,THARAD,GEN,NA,NA,3,55.32,53.99,no,24.26,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.44,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,49,2,RAMANLAL CHIMANLAL DOSHI,M,SWA,11013,NA,NA,37040,66956,THARAD,GEN,NA,NA,3,55.32,29.73,no,13.46,,,,NA,NA,2.44,
Gujarat,1962,2,1,1,49,3,DAHYALAL MANILAL MEHTA,M,INC,6028,NA,NA,37040,66956,THARAD,GEN,NA,NA,3,55.32,16.27,no,0,,,,NA,NA,2.44,
Gujarat,1962,2,1,1,50,1,VEGHELA GUMANSINGJI VIRAMSINGJI,M,INC,27429,NA,NA,35198,71403,DEODAR,GEN,NA,NA,2,49.29,77.93,no,55.86,RAJPUT,OBC PP,HINDU,NA,NA,1.52,OBC PP
Gujarat,1962,2,1,1,50,2,RAVTANI JEMALJI RAMSHIJI,M,SWA,7769,NA,NA,35198,71403,DEODAR,GEN,NA,NA,2,49.29,22.07,no,0,,,,NA,NA,1.52,
Gujarat,1962,2,1,1,51,1,SURAJMAL MAVJIBHAI SHAH,M,INC,10665,NA,NA,21078,55386,DHANERA,GEN,NA,NA,2,38.06,50.6,no,1.2,VAISHYA,UPPER CASTE,HINDU,NA,NA,2,UPPER CASTE
Gujarat,1962,2,1,1,51,2,BALASHANKER JAYSHANKER JOSHI,M,SWA,10413,NA,NA,21078,55386,DHANERA,GEN,NA,NA,2,38.06,49.4,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,52,1,VINODCHANDRA JETHALAL PATEL,M,INC,13312,NA,NA,21844,52604,DEESA,GEN,NA,NA,2,41.53,60.94,no,21.88,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,1.92,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,52,2,NAVANITLAL BHAGWANDAS SHETH,M,SWA,8532,NA,NA,21844,52604,DEESA,GEN,NA,NA,2,41.53,39.06,no,0,,,,NA,NA,1.92,
Gujarat,1962,2,1,1,53,1,DALJIBHAI GANESHBHAI PATEL,M,INC,15899,NA,NA,28901,71854,PALANPUR,GEN,NA,NA,5,40.22,55.01,no,33.87,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.63,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,53,2,RAMANLAL UMEDRAM PATEL,M,SWA,6111,NA,NA,28901,71854,PALANPUR,GEN,NA,NA,5,40.22,21.14,no,9.56,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,53,3,VAGHELA RUPSING JEMAJI,M,IND,3347,NA,NA,28901,71854,PALANPUR,GEN,NA,NA,5,40.22,11.58,no,1.98,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,53,4,MOHANSINHJI BABARSINHJI PARMAR,M,IND,2775,NA,NA,28901,71854,PALANPUR,GEN,NA,NA,5,40.22,9.6,no,6.94,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,53,5,BHAGVANDEV GOPALDAS SHARMA,M,HMS,769,NA,NA,28901,71854,PALANPUR,GEN,NA,NA,5,40.22,2.66,no,0,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,54,1,HIRABHAI SAMABHAI PARMAR,M,INC,17669,NA,NA,27759,67847,VADGAM,SC,NA,NA,3,40.91,63.65,no,36.81,OTHER SC,SC,HINDU,NA,NA,2.04,SC
Gujarat,1962,2,1,1,54,2,MAKWANA PIRAMBER JIVABHAI,M,SWA,7450,NA,NA,27759,67847,VADGAM,SC,NA,NA,3,40.91,26.84,no,17.33,,,,NA,NA,2.04,
Gujarat,1962,2,1,1,54,3,GALJIBHAI KALABHAI PARMER,M,REP,2640,NA,NA,27759,67847,VADGAM,SC,NA,NA,3,40.91,9.51,no,0,,,,NA,NA,2.04,
Gujarat,1962,2,1,1,55,1,BHAMBHI GOVIMDBHAI MANABHAI,M,INC,23715,NA,NA,36907,64733,IDAR,SC,NA,NA,4,57.01,64.26,no,35.8,JATAV,SC,HINDU,NA,NA,2.04,SC
Gujarat,1962,2,1,1,55,2,BHAMBHI MANABHAI REVABHAI,M,SWA,10503,NA,NA,36907,64733,IDAR,SC,NA,NA,4,57.01,28.46,no,24.55,,,,NA,NA,2.04,
Gujarat,1962,2,1,1,55,3,DHANEK KALIDAS NATHABHAI,M,PSP,1442,NA,NA,36907,64733,IDAR,SC,NA,NA,4,57.01,3.91,no,0.53,,,,NA,NA,2.04,
Gujarat,1962,2,1,1,55,4,VANKAR DAHYABHAI RAMABHAI,M,REP,1247,NA,NA,36907,64733,IDAR,SC,NA,NA,4,57.01,3.38,no,0,,,,NA,NA,2.04,
Gujarat,1962,2,1,1,56,1,DABHI MALJIBHAI SAGRAMBHAI,M,INC,14544,NA,NA,24187,55584,KHEDBRAHMA,ST,NA,NA,3,43.51,60.13,no,25.24,BHIL,ST,HINDU,NA,NA,2.08,ST
Gujarat,1962,2,1,1,56,2,KHARADI DALJIBHAI DHULJIBHAI,M,SWA,8438,NA,NA,24187,55584,KHEDBRAHMA,ST,NA,NA,3,43.51,34.89,no,29.9,,,,NA,NA,2.08,
Gujarat,1962,2,1,1,56,3,MATHALIA KANJI KHATRAJI,M,PSP,1205,NA,NA,24187,55584,KHEDBRAHMA,ST,NA,NA,3,43.51,4.98,no,0,,,,NA,NA,2.08,
Gujarat,1962,2,1,1,57,1,GANPATLAL JOTHALAL TRIVEDI,M,INC,16959,NA,NA,31552,60773,BHILODA,GEN,NA,NA,3,51.92,53.75,no,22.64,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.44,UPPER CASTE
Gujarat,1962,2,1,1,57,2,JAMNASHANKER PUJIRAM BHATT,M,SWA,9815,NA,NA,31552,60773,BHILODA,GEN,NA,NA,3,51.92,31.11,no,15.96,,,,NA,NA,2.44,
Gujarat,1962,2,1,1,57,3,DOLJI LAKHMEJI DAMER,M,PSP,4778,NA,NA,31552,60773,BHILODA,GEN,NA,NA,3,51.92,15.14,no,0,,,,NA,NA,2.44,
Gujarat,1962,2,1,1,58,1,VADILAL PREMCHANDDAS MEHTA,M,INC,14495,NA,NA,35525,54288,MODASA,GEN,NA,NA,4,65.44,40.8,no,1.98,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.78,UPPER CASTE
Gujarat,1962,2,1,1,58,2,MOTIBHAI NARSIBHAI PATEL,M,SWA,13791,NA,NA,35525,54288,MODASA,GEN,NA,NA,4,65.44,38.82,no,19.41,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,58,3,AMBALAL JAYSHANKER UPADHYA,M,PSP,6897,NA,NA,35525,54288,MODASA,GEN,NA,NA,4,65.44,19.41,no,18.45,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,58,4,HAJU AHEMAD AKBAR SHEKH,M,IND,342,NA,NA,35525,54288,MODASA,GEN,NA,NA,4,65.44,0.96,no,0,,,,NA,NA,2.78,
Gujarat,1962,2,1,1,59,1,LALSINHJI KISHORSINH RAHEVAR,M,SWA,25241,NA,NA,47271,66427,BAYAD,GEN,NA,NA,3,71.16,53.4,no,9.79,RAJPUT,OBC PP,HINDU,NA,NA,2.08,OBC PP
Gujarat,1962,2,1,1,59,2,MADHUBEN KODARDAS SHAH,F,INC,20614,NA,NA,47271,66427,BAYAD,GEN,NA,NA,3,71.16,43.61,no,40.61,,,,NA,NA,2.08,
Gujarat,1962,2,1,1,59,3,MADHUKARRAO SHRIPATRAO FANSE,M,PSP,1416,NA,NA,47271,66427,BAYAD,GEN,NA,NA,3,71.16,3,no,0,,,,NA,NA,2.08,
Gujarat,1962,2,1,1,60,1,SHANTUBHAI CHUNIBHAI PATEL,M,INC,21871,NA,NA,41543,65273,PRANTIJ,GEN,NA,NA,5,63.64,52.65,no,19.04,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.5,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,60,2,KISHORSING UMEDSING CHAVDA,M,SWA,13962,NA,NA,41543,65273,PRANTIJ,GEN,NA,NA,5,63.64,33.61,no,25.21,,,,NA,NA,2.5,
Gujarat,1962,2,1,1,60,3,DHIRUBHAI CHHOTUBHAI DESAI,M,PSP,3489,NA,NA,41543,65273,PRANTIJ,GEN,NA,NA,5,63.64,8.4,no,4.96,,,,NA,NA,2.5,
Gujarat,1962,2,1,1,60,4,MATHURBHAI JESANGBHAI PATEL,M,IND,1428,NA,NA,41543,65273,PRANTIJ,GEN,NA,NA,5,63.64,3.44,no,1.53,,,,NA,NA,2.5,
Gujarat,1962,2,1,1,60,5,JYANTILAL BHOGILAL BHATT,M,IND,793,NA,NA,41543,65273,PRANTIJ,GEN,NA,NA,5,63.64,1.91,no,0,,,,NA,NA,2.5,
Gujarat,1962,2,1,1,61,1,SHANKERBHAI DEVJIBHAI PATEL,M,INC,19225,NA,NA,30269,50497,HIMATNAGAR,GEN,NA,NA,5,59.94,63.51,no,39.68,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.13,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,61,2,JOITARAM DAHYABHAI PATEL,M,SWA,7213,NA,NA,30269,50497,HIMATNAGAR,GEN,NA,NA,5,59.94,23.83,no,15.46,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,61,3,SHRIKUMAR NAHARSINHJI MULSINHJI MEDATIA,M,IND,2533,NA,NA,30269,50497,HIMATNAGAR,GEN,NA,NA,5,59.94,8.37,no,5.42,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,61,4,VANKAR PARMA RAM,M,REP,892,NA,NA,30269,50497,HIMATNAGAR,GEN,NA,NA,5,59.94,2.95,no,1.61,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,61,5,AMBALAL MOTIRAM PATEL,M,PSP,406,NA,NA,30269,50497,HIMATNAGAR,GEN,NA,NA,5,59.94,1.34,no,0,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,62,1,GANGARAM CHUNILAL RAVAL,M,INC,23317,NA,NA,40882,62106,VIJAPUR,GEN,NA,NA,2,65.83,57.03,no,14.07,BRAHMIN,UPPER CASTE,HINDU,NA,NA,1.96,UPPER CASTE
Gujarat,1962,2,1,1,62,2,PANCHAL TRIKAMLAL BHUDARDAS,M,SWA,17565,NA,NA,40882,62106,VIJAPUR,GEN,NA,NA,2,65.83,42.97,no,0,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,63,1,BABUBHAI SHIVRAM PATEL,M,INC,20796,NA,NA,40136,61929,MANSA,GEN,NA,NA,2,64.81,51.81,no,3.63,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,63,2,GANESHBHAI MANILAL PATEL,M,SWA,19340,NA,NA,40136,61929,MANSA,GEN,NA,NA,2,64.81,48.19,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,64,1,SHANKERJI MAGANJI THAKOR,M,INC,23604,NA,NA,43079,69095,KALOL-I,GEN,NA,NA,2,62.35,54.79,no,9.58,RAJPUT,OBC PP,HINDU,NA,NA,2,OBC PP
Gujarat,1962,2,1,1,64,2,CHHAGANLAL KALIDAS PATEL,M,SWA,19475,NA,NA,43079,69095,KALOL-I,GEN,NA,NA,2,62.35,45.21,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,65,1,NATVARLAL AMRATLAL PATEL,M,INC,19828,NA,NA,39234,53264,KADI,GEN,NA,NA,2,73.66,50.54,no,1.08,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,65,2,DHANABHAI HARGOVANDAS PATEL,M,SWA,19406,NA,NA,39234,53264,KADI,GEN,NA,NA,2,73.66,49.46,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,66,1,KANTILAL KESHAVLAL PATEL,M,SWA,26328,NA,NA,45975,65163,AMBALIYASAN,GEN,NA,NA,2,70.55,57.27,no,14.53,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,1.96,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,66,2,KESHAVLAL BHOLIDAS PATEL,M,INC,19647,NA,NA,45975,65163,AMBALIYASAN,GEN,NA,NA,2,70.55,42.73,no,0,,,,NA,NA,1.96,
Gujarat,1962,2,1,1,67,1,SHANTIBEN BHOLABHAI PATEL,F,INC,22328,NA,NA,44916,72106,MEHSANA,GEN,NA,NA,3,62.29,49.71,no,21.15,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.63,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,67,2,KESHAVLAL HARGOVINDAS PATEL,M,SWA,12830,NA,NA,44916,72106,MEHSANA,GEN,NA,NA,3,62.29,28.56,no,6.84,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,67,3,KSHATRIYA BALRAM MISHRILAL,M,IND,9758,NA,NA,44916,72106,MEHSANA,GEN,NA,NA,3,62.29,21.72,no,0,,,,NA,NA,2.63,
Gujarat,1962,2,1,1,68,1,RAMNIKLAL TRIKMLAL MANIAR,M,INC,22827,NA,NA,44012,63309,VISNAGAR,GEN,NA,NA,2,69.52,51.87,no,3.73,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2,UPPER CASTE
Gujarat,1962,2,1,1,68,2,ISHVARBHAI BHUDARDAS PATAL,M,SWA,21185,NA,NA,44012,63309,VISNAGAR,GEN,NA,NA,2,69.52,48.13,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,69,1,NATVARLAL MAGANLAL PATEL,M,INC,16497,NA,NA,29330,59278,KHERALU,GEN,NA,NA,4,49.48,56.25,no,17.11,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.13,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,69,2,SHANKARJI OKHAJI THAKOR,M,SWA,11478,NA,NA,29330,59278,KHERALU,GEN,NA,NA,4,49.48,39.13,no,36.57,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,69,3,CHELAJI NARBHAJI THAKOR,M,IND,752,NA,NA,29330,59278,KHERALU,GEN,NA,NA,4,49.48,2.56,no,0.51,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,69,4,CHIMANLAL RANCHHODLAL MODI,M,IND,603,NA,NA,29330,59278,KHERALU,GEN,NA,NA,4,49.48,2.06,no,0,,,,NA,NA,2.13,
Gujarat,1962,2,1,1,70,1,BLU BADRUDDIN AKABARALI,M,INC,21555,NA,NA,35865,66053,SIDHPUR,GEN,NA,NA,4,54.3,60.1,no,23.27,SAYYAD,MUSLIM UPPER CASTE,MUSLIM,NA,NA,1.92,MUSLIM UPPER CASTE
Gujarat,1962,2,1,1,70,2,AMRITLAL KUBERJI TRIVEDI,M,IND,13209,NA,NA,35865,66053,SIDHPUR,GEN,NA,NA,4,54.3,36.83,no,35.15,,,,NA,NA,1.92,
Gujarat,1962,2,1,1,70,3,VASRAMBHAI AMIRAM JOSHI,M,IND,601,NA,NA,35865,66053,SIDHPUR,GEN,NA,NA,4,54.3,1.68,no,0.28,,,,NA,NA,1.92,
Gujarat,1962,2,1,1,70,4,MOMIN RAJE FATU,M,IND,500,NA,NA,35865,66053,SIDHPUR,GEN,NA,NA,4,54.3,1.39,no,0,6 MOMIN,MUSLIM,MUSLIM,NA,NA,1.92,MUSLIM
Gujarat,1962,2,1,1,71,1,AMBALAL MOHANLAL PATEL,M,INC,23403,NA,NA,37799,64475,UNJHA,GEN,NA,NA,2,58.63,61.91,no,23.83,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,1.89,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,71,2,BUDHALAL LALLUBHAI SHAH,M,SWA,14396,NA,NA,37799,64475,UNJHA,GEN,NA,NA,2,58.63,38.09,no,0,,,,NA,NA,1.89,
Gujarat,1962,2,1,1,72,1,VIJAYKUMAR MADHAVLAL TRIVEDI,M,INC,24334,NA,NA,37800,66169,PATAN,GEN,NA,NA,4,57.13,64.38,no,33.81,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2,UPPER CASTE
Gujarat,1962,2,1,1,72,2,RANCHHODBHAI HARIBHAI PATEL,M,SWA,11552,NA,NA,37800,66169,PATAN,GEN,NA,NA,4,57.13,30.56,no,26.77,,,,NA,NA,2,
Gujarat,1962,2,1,1,72,3,CHANDRASHANKAR GAORISHANKAR JANI,M,IND,1432,NA,NA,37800,66169,PATAN,GEN,NA,NA,4,57.13,3.79,no,2.51,,,,NA,NA,2,
Gujarat,1962,2,1,1,72,4,GHELABHAI PITAMBAR KANODIA,M,REP,482,NA,NA,37800,66169,PATAN,GEN,NA,NA,4,57.13,1.28,no,0,,,,NA,NA,2,
Gujarat,1962,2,1,1,73,1,SHANKARDAS RAMDAS MAKVANA,M,INC,16451,NA,NA,27589,63332,SAMI,SC,NA,NA,4,43.56,59.63,no,32.18,BALMIKI,SC,HINDU,NA,NA,2.22,SC
Gujarat,1962,2,1,1,73,2,HIRALAL RANCHHODDAS PARMAR,M,SWA,7574,NA,NA,27589,63332,SAMI,SC,NA,NA,4,43.56,27.45,no,20.07,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,73,3,LAXMANBHAI DHANJI MAKVANA,M,REP,2037,NA,NA,27589,63332,SAMI,SC,NA,NA,4,43.56,7.38,no,1.85,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,73,4,SADASHIVE JETHIDAS VYAS,M,IND,1527,NA,NA,27589,63332,SAMI,SC,NA,NA,4,43.56,5.53,no,0,,,,NA,NA,2.22,
Gujarat,1962,2,1,1,74,1,PREHALADJI HARGOVINDDAS PATEL,M,INC,19866,NA,NA,46254,70651,CHANASMA,GEN,NA,NA,4,65.47,42.95,no,8.91,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.86,INTERMEDIARY CASTE
Gujarat,1962,2,1,1,74,2,BHOGIBHAI KANJIBHAI PATEL,M,SWA,15745,NA,NA,46254,70651,CHANASMA,GEN,NA,NA,4,65.47,34.04,no,16.63,,,,NA,NA,2.86,
